semana_fin,horas_validas,nox_media_mg_nm3,nox_mediana_mg_nm3,nox_sd_mg_nm3,nox_min_mg_nm3,nox_max_mg_nm3,horas_esperadas,cobertura,semana_utilizable,semana_completa_en_periodo,usar_modelamiento
2024-02-11,168,364.1262972695487,363.2535095214845,39.767206902316346,252.216995239258,479.044006347656,168,1.0,True,True,True
2024-02-18,168,367.44713628859745,377.994003295898,43.7002981276816,224.526000976562,472.799011230469,168,1.0,True,True,True
2024-02-25,168,382.6242568606422,384.9220123291015,45.9544674429051,259.186004638672,561.18798828125,168,1.0,True,True,True
2024-03-03,163,342.0217050189621,342.536010742188,57.70991772487038,221.130996704102,515.340026855469,168,0.9702380952380952,True,True,True
2024-03-10,168,311.3194592964081,308.9234924316405,92.0504488551197,15.1800003051758,1098.76794433594,168,1.0,True,True,True
2024-03-17,167,366.3960005708798,334.759002685547,129.0904016731721,192.358001708984,1620.61499023438,168,0.9940476190476191,True,True,True
2024-03-24,159,336.26607047986687,314.524993896484,57.45764302702142,254.751007080078,513.502014160156,168,0.9464285714285714,True,True,True
2024-03-31,166,302.4667465945324,293.35600280761696,41.18332310990137,232.057998657227,488.252014160156,168,0.9880952380952381,True,True,True
2024-04-07,166,336.83789898975783,317.52900695800747,64.7355720063648,237.585006713867,485.714996337891,168,0.9880952380952381,True,True,True
2024-04-14,167,361.55189870503136,335.148010253906,56.75056708362798,305.805999755859,568.310974121094,168,0.9940476190476191,True,True,True
2024-04-21,168,341.15217953636534,323.268493652344,51.078486662978904,271.872009277344,521.065979003906,168,1.0,True,True,True
2024-04-28,161,300.4018943265358,292.454010009766,38.97301942990196,218.281997680664,438.621002197266,168,0.9583333333333334,True,True,True
2024-05-05,168,271.672244480678,264.552993774414,31.98216431007965,193.688003540039,351.946014404297,168,1.0,True,True,True
2024-05-12,167,245.18280815078828,236.951995849609,28.528296011150097,175.679992675781,330.553009033203,168,0.9940476190476191,True,True,True
2024-05-19,168,252.52735719226655,242.4480056762695,41.521645460218046,193.244995117188,451.308990478516,168,1.0,True,True,True
2024-05-26,168,237.63068498883928,240.917999267578,36.07660044384995,179.307006835938,326.285003662109,168,1.0,True,True,True
2024-06-02,168,244.07907195318313,241.1254959106445,39.41719052769091,176.317993164062,354.316986083984,168,1.0,True,True,True
2024-06-09,168,249.51046998160226,242.86899566650402,33.3429970585922,170.113998413086,372.631988525391,168,1.0,True,True,True
2024-06-16,166,250.45244616772754,238.432502746582,33.9756138279772,190.524002075195,329.634002685547,168,0.9880952380952381,True,True,True
2024-06-23,167,237.88683195742308,229.514007568359,29.786418569825596,166.718994140625,333.709991455078,168,0.9940476190476191,True,True,True
2024-06-30,165,273.5213211521958,254.692001342773,63.599948407369006,137.977005004883,460.77099609375,168,0.9821428571428571,True,True,True
2024-07-07,165,261.4074117024739,242.09700012207,60.74265664498565,161.988006591797,479.140991210938,168,0.9821428571428571,True,True,True
2024-07-14,165,231.1814188639323,221.858993530273,40.56319262361136,143.257995605469,419.947998046875,168,0.9821428571428571,True,True,True
2024-07-21,168,209.1653630392892,213.8985061645505,18.657731344923064,147.837997436523,237.817993164062,168,1.0,True,True,True
2024-07-28,168,219.1023690359933,223.4614944458005,18.07007439437403,160.490005493164,254.537002563477,168,1.0,True,True,True
2024-08-04,168,227.0992800394694,230.1259994506835,27.376764381685202,133.332000732422,297.796997070312,168,1.0,True,True,True
2024-08-11,168,228.2048580532982,221.72299957275402,38.978216117078176,157.509994506836,352.149993896484,168,1.0,True,True,True
2024-08-18,163,238.24355816987398,228.236999511719,35.366217729805015,179.544006347656,326.808013916016,168,0.9702380952380952,True,True,True
2024-08-25,167,209.66118580709676,199.779006958008,34.41221118199459,144.565002441406,364.218994140625,168,0.9940476190476191,True,True,True
2024-09-01,168,246.83927281697592,221.4629974365235,48.95260542364811,181.813003540039,368.477996826172,168,1.0,True,True,True
2024-09-08,168,266.10338229224794,232.835502624512,63.01277993256984,198.45100402832,518.359008789062,168,1.0,True,True,True
2024-09-15,168,251.7002856844947,232.408500671387,48.490708034554686,175.315994262695,462.558990478516,168,1.0,True,True,True
2024-09-22,168,235.34772632235573,223.26749420165999,50.27929476716531,124.859001159668,401.484008789062,168,1.0,True,True,True
2024-09-29,164,246.3991159578649,224.263496398926,77.72839325683984,149.891998291016,481.906005859375,168,0.9761904761904762,True,True,True
2024-10-06,168,202.89964321681433,184.752494812012,39.99563903208067,152.901000976562,313.695007324219,168,1.0,True,True,True
2024-10-13,168,225.8956430526007,173.46150207519548,100.38555581474556,130.942001342773,535.432983398438,168,1.0,True,True,True
2024-10-20,165,214.48982358990293,190.526000976562,52.50542148044336,124.179000854492,326.423004150391,168,0.9821428571428571,True,True,True
2024-10-27,168,209.00475529262002,194.385498046875,39.03831750416553,153.333999633789,311.013000488281,168,1.0,True,True,True
2024-11-03,168,245.87885602315262,230.84849548339798,50.17492193390147,174.975997924805,395.959991455078,168,1.0,True,True,True
2024-11-10,168,259.06220826648524,242.34300231933548,50.85968445784796,169.309005737305,357.971984863281,168,1.0,True,True,True
2024-11-17,168,255.89711888631186,219.9869995117185,59.92766556361544,183.712997436523,398.740997314453,168,1.0,True,True,True
2024-11-24,138,254.22626141534334,216.3175048828125,62.68395998669049,175.098999023438,429.394989013672,168,0.8214285714285714,True,True,True
2024-12-01,164,251.6554635210735,224.9454956054685,45.43839238555227,190.361999511719,369.144012451172,168,0.9761904761904762,True,True,True
2024-12-08,168,262.8455950419108,259.8795013427735,50.15934192208817,168.335998535156,424.329986572266,168,1.0,True,True,True
2024-12-15,167,268.1759825380976,254.164001464844,35.17327433424405,202.376998901367,354.097991943359,168,0.9940476190476191,True,True,True
2024-12-22,168,276.3564696539016,253.901496887207,63.34331179404777,190.606994628906,476.180999755859,168,1.0,True,True,True
2024-12-29,163,243.7106925168652,218.442001342773,78.30043500682952,96.2269973754883,422.476013183594,168,0.9702380952380952,True,True,True
2025-01-05,165,236.46898775967688,210.725006103516,56.19104411502029,158.352005004883,397.528015136719,168,0.9821428571428571,True,True,True
2025-01-12,160,228.44065628051757,224.7360000610355,27.82896389674736,166.526992797852,315.8330078125,168,0.9523809523809523,True,True,True
2025-01-19,168,287.62072045462475,296.7864990234375,54.02800024649586,85.4909973144531,367.114013671875,168,1.0,True,True,True
2025-01-26,168,286.4084104810442,290.2124938964845,31.51763035950915,205.427993774414,359.540008544922,168,1.0,True,True,True
2025-02-02,162,301.6322348794819,310.59049987792946,57.48974283383166,83.8290023803711,429.882995605469,168,0.9642857142857143,True,True,True
2025-02-09,163,276.704674281957,265.514007568359,40.88055421974593,195.951995849609,383.529998779297,168,0.9702380952380952,True,True,True
2025-02-16,158,289.25898800620547,281.115997314453,41.55472666555824,191.434997558594,389.317993164062,168,0.9404761904761905,True,True,True
2025-02-23,168,313.58041708809986,300.542999267578,41.81664907111425,243.813003540039,439.061004638672,168,1.0,True,True,True
2025-03-02,141,281.00593745454825,275.480010986328,59.14211961352538,102.11499786377,424.358001708984,168,0.8392857142857143,True,True,True
2025-03-09,163,283.2473387922978,270.511993408203,51.14960232583673,190.587997436523,467.248992919922,168,0.9702380952380952,True,True,True
2025-03-16,168,252.90380359831315,255.473503112793,48.902461493841734,164.145004272461,368.976013183594,168,1.0,True,True,True
2025-03-23,168,318.5355419885544,291.6419982910155,69.89527255736502,208.02099609375,472.125,168,1.0,True,True,True
2025-03-30,164,314.34463956879404,304.132995605469,48.001816645716886,194.02099609375,489.976989746094,168,0.9761904761904762,True,True,True
2025-04-06,168,326.76110685439335,314.884002685547,61.07220817985116,189.772003173828,506.213012695312,168,1.0,True,True,True
2025-04-13,163,307.4080797441167,288.596008300781,55.64975442441743,181.733993530273,529.752990722656,168,0.9702380952380952,True,True,True
2025-04-20,168,341.2207671120053,350.02449035644554,47.07480287558798,61.1389999389648,421.394012451172,168,1.0,True,True,True
2025-04-27,168,351.43532743908105,351.87300109863247,55.13101615635808,180.251998901367,469.178985595703,168,1.0,True,True,True
2025-05-04,168,346.8355661119734,342.5205078125,62.56618871964797,159.526000976562,495.174011230469,168,1.0,True,True,True
2025-05-11,165,319.4581517075047,315.601013183594,51.098738339336926,178.929992675781,453.778015136719,168,0.9821428571428571,True,True,True
2025-05-18,167,307.4124608753684,302.816986083984,65.33808481749305,212.916000366211,580.137023925781,168,0.9940476190476191,True,True,True
2025-05-25,166,328.70831234483836,338.7610015869145,61.12790117853149,212.542999267578,467.265991210938,168,0.9880952380952381,True,True,True
2025-06-01,168,323.31647582281204,330.5534973144535,36.28216511553273,228.54899597168,395.529998779297,168,1.0,True,True,True
2025-06-08,168,314.7797262100947,299.63850402832054,51.679366681208606,228.289993286133,454.352996826172,168,1.0,True,True,True
2025-06-15,168,256.67352422078454,242.1629943847655,65.7694069028864,184.223999023438,425.260009765625,168,1.0,True,True,True
2025-06-22,168,270.54170790172753,244.3209991455075,73.48923964377836,185.494995117188,431.963012695312,168,1.0,True,True,True
2025-06-29,165,287.8780905983665,267.190002441406,72.27257862651686,197.49299621582,468.475006103516,168,0.9821428571428571,True,True,True
2025-07-06,168,260.08639317467106,246.147003173828,53.52787503320291,182.59700012207,465.428985595703,168,1.0,True,True,True
2025-07-13,163,234.7898408854666,215.324996948242,54.3376658208236,176.285995483398,403.579986572266,168,0.9702380952380952,True,True,True
2025-07-20,156,210.0620646354479,185.152000427246,64.93959312660837,134.932006835938,392.43798828125,168,0.9285714285714286,True,True,True
2025-07-27,163,251.84724491798067,230.436004638672,54.24700078034147,166.60400390625,395.835998535156,168,0.9702380952380952,True,True,True
2025-08-03,165,323.12439991344104,259.174987792969,127.09972926776283,193.639999389648,652.429992675781,168,0.9821428571428571,True,True,True
2025-08-10,166,320.9840660554817,287.192001342773,92.65301650442858,183.746994018555,524.919982910156,168,0.9880952380952381,True,True,True
2025-08-17,168,266.1858103615897,249.945503234863,83.96478038966919,140.533996582031,476.782012939453,168,1.0,True,True,True
2025-08-24,168,254.76273127964564,212.0690002441405,104.63418760197652,117.419998168945,482.058990478516,168,1.0,True,True,True
2025-08-31,168,267.21078018915085,219.24050140380848,103.83106190320304,147.533004760742,493.518005371094,168,1.0,True,True,True
2025-09-07,166,255.60090301697508,232.797492980957,93.3260628854362,111.603996276855,498.68798828125,168,0.9880952380952381,True,True,True
2025-09-14,90,311.06856655544703,296.3484954833985,84.77198992421026,142.654006958008,482.190002441406,168,0.5357142857142857,False,True,False
2025-09-21,142,328.4773390863983,292.2870025634765,89.24722179775966,198.561996459961,578.132995605469,168,0.8452380952380952,True,True,True
2025-09-28,167,315.63741261373735,312.178009033203,80.87580525156768,140.373001098633,641.1669921875,168,0.9940476190476191,True,True,True
2025-10-05,40,304.7868251800537,305.8059997558595,48.33477323899705,216.906997680664,393.218994140625,168,0.23809523809523808,False,False,False
